apple	sony	I purchase apple I give it to my family, quality & standard are more in sony, if u hold both Sony & apple together any device of same category suppose mobile phones, or u using Sony & sum1 else using apple, watching same content dan definitely both eyes & ears will be on Sony. Da sound & visual effects u get from Sony is like 10years ahead of apple. U use Sony & apple ear in phone or head phones, u will find Sony better day or knight. I been using since 8yrs phones & various gadgets along wid apple from past same time. East or west sony is da best & beast.	Sony makes better movies, TVs, and cameras then Apple (given that Apple makes none of those things). Apple makes (in my opinion) better watches, laptops, and computers. (NOTE: the last Sony computer I owned in 1999 or so was nice, but it ran Windows, so it could only be “so nice”…I’m to sure how nice their modern laptops are though).			
lumber	timber	The word lumber is not used outside North America.  Timber is timber, the US refers to timber a s lumber.  In the US this is how it is summarised.1.Timber is dominantly considered as the wood that is still attached to the ground whereas lumber is no longer standing on the ground.2.Timber is widely accepted as the wood with its bark still on whereas lumber no longer has the wooden bark.3.Timber is the word used to refer to wooden boards in the U.K. and Australia while lumber is the wooden board for the American and Canadian denomination.4.According to North America, lumber is the finished wood product often made commercially available especially in construction whereas timber still has to be cut and processed for it to be sold for construction purposes.5.Timber is an older term compared to lumber, which was coined more recently only by nNorth America.	Trees all differ from each other, the quality of wood that is Harvest from trees depends on the need and the production quantities and the main end uses for wood products. Therefore there is different names for different applications of wood products namely Timber and Lumber. Where timber is more for construction purposes in general and lumber is any wood in any stage of development of use, this means any wood of any kind and quality, It is like the difference between a. house and a home, Lumber means the love for wood, And a home is a place where love is.			
basketball	tennis	I'd recommend tennis.Unlike Basketball, while playing tennis the amount of rest you get during the game is far less. You are sprinting around the court constantly whereas in basketball you get more rest and sprint less.Another reason why tennis is better is because it is full body workout as opposed to basketball where you are jogging and jumping bit. Tennis invloves more muscle groups than basketball does, which means that you burn more calories while playing tennis.	The basic formula for losing weight is simple -- burn more calories than you take in. To lose weight by playing sports, therefore, find a sport you enjoy -- to help you stay motivated in the long run -- and one that keeps you moving, so you’ll burn calories. Fortunately, there are plenty of individual and team sports that can help you shed those pounds.Yoga Teacher Training in India,Yoga Teacher Training in RishikeshBasketballBasketball is a solid choice if you’re looking for a team sport to help you lose weight. While you’re on the court you’ll be in fairly continuous motion, whether you’re on offense or defense. And if you play on a full court you’ll be jogging up and down a 94-foot-long floor. If you play a half-court pickup game you won’t run as far, but the game won’t have as many pauses for free throws if you play with a typical street ball “no-harm-no-foul” philosophy. On average, a 160-pound individual will burn about 584 calories playing basketball for one hour, according to the Mayo Clinic. You lose 1 pound when you burn 3,500 more calories than you consume.TennisIf you prefer individual sports, playing singles tennis is about the equivalent of playing basketball or football. Tennis can be played at different tempos, so you’ll burn more calories if you and your opponent hit the ball fairly hard but still keep it in play, a combination that will keep you moving. Playing doubles tennis won’t burn as many calories because you don’t cover as much ground, and you only hit half as many serves.			
lisp	python	Python is one of the most widely used programming languages in the AI field of Artificial Intelligence thanks to its simplicity. It can seamlessly be used with the data structures and other frequently used AI algorithms. The choice of Python for AI projects also stems from the fact that there are plenty of useful libraries that can be used in AI. For example, Numpy offers scientific computation capability, Scypy for advanced computing and Pybrain for machine learning in Python. You will also have no problems learning Python for AI as there are tons of resources available online.	Lisp fares well in the AI field because of its excellent prototyping capabilities and its support for symbolic expressions. It's a powerful programming language and is used in major AI projects, such as Macsyma, DART, and CYC. The Lisp language is mostly used in the Machine Learning/ ILP sub-field because of its usability and symbolic structure. Peter Norvig, the famous computer scientist who works extensively in the AI field, and also the writer of the famous AI book, “Artificial Intelligence: A modern approach,” explains why Lisp is one of the top programming languages for AI development			
perl	python	I consider Perl to be more of a sysadmin's Swiss Army Knife, so to speak. It's great at text manipulation, automation tasks, and passing messages between systems such as email and networking. It's definitely a general purpose language, but due to its unusual syntax and history it tends towards those certain uses. Python is more of a general purpose language. While it can be used as a scripting language, it has many other uses. It has history in data science, but also has lots of other histories, particularly in web development. It's also really easy to pick up and read, which makes it an extremely human-friendly language.	Perl doesn’t remove old features. The author believes that what was done wrong may be necessary for someone if they used it. Unlike Python fascistic belief that if the authors think they are right, the world must follow, so they remove old features at will on every version change without caring others.			
motorola	nokia	The old Nokia mobile manufacturer is no more, it was sold to Microsoft. Then Microsoft closed it down. But brand name Nokia is still owned by the Nokia Co(which has other divisions that focus on Network-Telecom Infrastructure & Patents) who have given it to another company called HMD to use to make feature phones & smartphones. This is the current Nokia we know, however, the new Nokia has embraced Android wholeheartedly and have been producing good Android smartphones priced at a slight premium from Xiaomi phones. Their main advantage is the great build quality, good design, pure Android performance and faster updates. Their camera performance is average most of the time. Now coming to Motorola, they were one of the pioneers in mobile phone technology and were one of the first in the history of the world to make commercial mobile phones. However they couldn't compete will in the Android smartphone market and hence the current Motorola is not really Motorola either, it's was originally bought by Google, then sold to Lenovo So Motorola which was famous for almost pure Android like performance, fast updates etc have lost those qualities under Lenovo. And their smartphones currently are overpriced (compared to Mi, Asus) average performers under all important sections even , performance, design and slow at updates. They have a model Moto X4 which is waterproof, that seems to be only advantage they have over Nokia or Xiaomi or Asus smartphone	Nokia mobile phone are one of the strongest mobile phone in the world as you know that, you need strongest in a affordable price then you should go for Nokia on the other hand Motorola was also one of the famous company it's give some different and new types of specifications on her phone. So you need some more and Different as your need then you may go for Motorola. It's a company in which you get a good features phone in a budget price.			
amazon	microsoft	Here are some strategic differences between the two companies. Microsoft has fewer opportunities in its core market than Amazon. While productivity software - and some hardware - is a large and growing market, it is smaller than retail. Both have great opportunities in Cloud Services. The two companies have vastly different core expertise, and I would expect Microsoft to have better AI capabilities, but Amazon to have a richer array of use cases for AI application. Microsoft has greater experience selling to large enterprises than Amazon does. Microsoft’s regulatory problems are behind it. Amazon’s may be ahead of it. Even though Amazon has a track record of driving lower prices with high customer satisfaction, there are some objections to its being in the private-label goods business and competing with others using its platform. Both companies are well run, and very relevant, today and at least for the next decade.	Well MS is a software company that has ventured into other areas on being hardware with the Surface brand. Amazon doesn't have it's own brand of computer like MS. They do have smart speakers with the Alexa brand. One thing that both of the have been expanding in is cloud services (amazon web service versus MS Azure). Amazon isn't really in the corporate software business like MS. MS has SQL and Windows server products.			
juice	soda	I like juice and soda. Soda made from cane sugar and naturally fermented is pretty amazing. Root beer is awesome.Orange pineapple strawberry juice is pretty cool, too.Both are sugar filled and incredibly unhealthy for you though. They also both are linked to diabetes and weight gain.	The juice is always healthier than soda. Soda is just carbonated water which does not have any health benefits rather have side effects. On the other hand fresh juice is power-packed with nutrients which at least is the value addition.			
ds	psp	Sony made numerous poor decisions with the Playstation Portable that negatively impacted its early sales.The system used the clumsy UMD media format, which is essentially a minature CD in a plastic case. This made the system and its games feel pretty fragile, and made them endure much longer load times than the Flash-based DS game card.It was priced $100 more at launch and came out the year after the DS, giving Nintendo’s handheld a head start.It didn’t launch with a killer app and it never really got one—at least not a true system seller—in the west. It had some fantastic games, like the musical puzzle game Lumines, but early on it had nothing that gave it massive appeal. The DS similarly didn’t have a *game* like this early on, but the system itself offered new (at the time) features that drew interest, namely the second screen with touch input.Sony’s marketing, especially in Europe, was terrible from the mid 00s to the early 10s, and alienated a lot of people. Meanwhile Nintendo specifically marketed the DS to non-traditional markets with games like Brain Age, Cooking Mama, and Nintendogs, increasing its appeal.In terms of power, the PSP was a significant cut above PS1 but still less much less than PS2. It also launched in the same year as the Xbox 360. To compound that issue, it only had a single control stick and only two shoulder buttons. In terms of power, and marketing, Sony seemed to be indicating they wanted experiences similar to the PS2 console on the go and their own titles like the God of War games emphasized that. However the visual and control limitations made controlling such games on the PSP much more difficult. It couldn’t do what Sony apparently wanted it too.The PSP Go revision removed the UMD drive entirely and made the system entirely digital. While this wouldn’t cause as much consternation these days, back then downloadable games weren’t as ubiquitous, and it also made the PSP Go an unattractive upgrade for fans of the original unit with UMD collections. Per contrast, the DS’s first revision, the DS Lite, kept all the features of the original system, improved many that weren’t as well-liked, and is universally considered an upgrade.There was one major thing that changed the PSP’s fortunes… in Japan: Monster Hunter. Monster Hunter became a huge phenomenon and the PSP actually succeeded quite well in its home country due to massive Monster Hunter gatherings—it was a game that the DS just couldn’t handle. Unfortunately Monster Hunter never really gained big traction in the West until this year’s Monster Hunter World.In the West, the PSP largely became a niche machine most notable because it was fairly easy to hack and install homebrew software and emulators on. Many people who had PSPs actually used them to play classic SNES and Genesis games on the go, but consequently weren’t buying legit PSP games. Because the games weren’t selling, support for the system dried up. And without games, the PSP continued to have little appeal.…this list turned out way longer than I thought.	Well basically because the Nintendo DS was a better console overall. It had 2 screens that that opened up for a lot of new types of games. One of the screens was a touch screen that opened up for a lot of new cool games. So functionality wise it could do a lot more. This also allowed for more or less every game on the PSP to be ported over to the Nintendo DS but most of the unique games on the Nintendo DS just couldn’t work on the PSP because it hadn’t the necessary tech.The other reason was that it just had so much better games. The PSP had a couple of good ones but the Nintendo DS basically had some of the best games ever created.And yeah you had a ton of Nintendo exclusives on the system also which really bost sales even more.			
windows vista	windows xp	1 - Appearance in Vista is very beautiful and easy to use either in the appearance of the system is very normal XP, but you can change it. 2 - Windows Vista system when installed on the device, it reserves more than 40 gigabytes of hard disk space (internal scanner for the computer) The system xp only 6 GB of hard disk space. 3 - The system Windows Vista slow and heavy on the processor because it consumes the area of ​​RAM because of the beautiful appearance of the system windows XP is very light and fast because it focuses on the operation of programs. Vista system with network problems Sometimes you find that the connection is limited or offline and the simplest way is to restart the system again (restarting the device) The system xp is fast in networking and you can configure the network between the device and another device without problems And in less time. 5 - Some programs do not compatible with Vista Vista but works but problems occur, but in the windows XP system, all programs work without problems.	Vista is not better than XP. I have been in the computer support industry for over 30 years and if you look at the history of Microsoft Operating systems your will see a trend. The release a poor version of the operating system and then fixing it and releasing it as a new version. Windows 3.0 released. Fixed and released as Windows 3.1 Windows 95 released. Fixed and released as Windows 98. NT Server released. Fixed and released as Windows 2000. Windows ME released. Fixed and released as Windows XP. Windows Server 2003 released. Fixed and released as Windows Server 2003R2 Windows Vista released. Fixed and released as Windows 7. Windows 8 released. Fixed and released as Windows 10.			
dell	ibm	Dell Inc maintained its number 2 position in the worldwide server market with 20.1% of vendor revenue for the quarter and 4.7% year-over-year growth to $2.4 billion. Cisco, IBM, and Lenovo were statistical tied* for the third market position. Cisco had 7.0% share, with revenue declining 3.0% year over year to $825 million. IBM had 6.3% share, with revenue declining 34.7% to $745 million.  Dell Inc and HPE were statistically tied* for first place in overall unit share, with 21.0% and 20.8% of worldwide server shipments, respectively.				
floating-point	integer	Float fractions only to the right of the decimal point , string always a alphanumeric data type, integer, whole number.				
cnn	fox	I would assume that CNN reports more carefully chosen facts because they are still trying to convince people that they practice journalism. The facts they present will only be ones that fit their narrative.Anyone who thinks either CNN or Fox are good sources of information live in a bubble with lots of echo.Fox openly admits to being entertainment, not journalism. CNN is still trying to convince people they possess some credibility, they don't.Either one will present only the facts that fit their narrative or just make some up. Then they will spend lots of time telling you how to interpret this information. Loads of opinion and prognostication.I love the “fact checking” nonsense as well. There has been numerous occasions where one “fact checked” the other about a prediction of outcome. LOL, “fact checking” a prediction. I'm quite certain none of their crystal balls work better than any other.Not one pundit from any media outlet has any better record of predicting any outcomes than any common person off the street.My suggestion is to keep an eye on all of the above and others. Form your own opinions based only on things that have actually happened and see if a pattern forms. Ignore all rhetoric, opinion and prognostication. You cannot get all of the relevant facts on any issue from one source!It is disturbing how far the spin game has progressed and the irreparable damage it has done to what were some of the finest institutions in journalism. Journalism is dead, entertainment sells better. This media thing is only about making money folks, a profitable corporate endeavor.				
javascript	perl	Is JavaScript faster than Perl? For some tasks, yes. For others, Perl is faster. In the linked benchmark shootout, Node.js beat Perl (often by a wide margin) in 8 out of 10 benchmarks. Perl vs Node js - Which programs are fastest? However, this ignores a vital difference between the languages. Perl has a method (the Inline module) that allows us to include C functions right inside our Perl script. You can write node.js extensions in c++ but these are external modules that have to be compiled seperately. With Inline C in perl you can mix C and Perl source code in the same file; compilation is automatic and transparent.				
apple tv	ios	I'd like to see what others will say apart from what I mention here: 1. Connecting with iSight Camera for iChat/FaceTime. 2. Direct plugin port for satellite/cable for TV broadcast. 3. A definitely-required touchscreen remote-control device.				
asus	gigabyte	What goes for any of those brands is that their products are all well documented, coming with the product but also on the web.With ASUS I had some annoying problems in attaining the right driver for a specific card, their servers with information are all over the place, but their server holding the drivers was just in Asia, so every link on every server led back there.And that server apparently was swamped with requests, I could not get through.Downloading a file of just 200KB took hours and hours.Is that still the case ?I don’t know, that one time was enough for me to not want Asus anymore.They have good products though, back then and now. Just the support I am not sure about.Gigabyte went as far to create a custom bios for me in order to allow me to install an OCZ Revodrive in 2012 on a Gigabyte GA-990FXA-UD5 motherboard.How’s that for service………MSI has a well working service site, well documented products.I can’t say I have any experience with the quality of their service as in the 5 years that I have MSI, I didn’t have any problems with the hardware.The specific GPU’s from each of those brands have their own overclocked cards in several grades, one faster then the other at a cost.One uses a different cooler then the other, different colors, RGB or not, material differences (metal, plastic, carbon) at a cost.I tend to choose the same brand for the GPU as is my motherboard.Motherboard in 2014 : MSI Z97 Gaming 5GPU in 2016 : MSI GeForce GTX 1070 GAMING X 8GA future motherboard will again be an MSI board with carbon materials.				
carolina	michigan	Michigan and Michigan State probably play better football but my choice is North Carolina. It’s one of the top 10 states people are moving IN to. Michigan, to be charitable, isn’t on the list. It ranks last on the list of laws on fairness and transparency in government and it is dominated by unions. The state’s largest union, the United Auto Workers, just went on strike against General Motors almost concurrently with the UAW President Gary Jones being named as a co-conspirator in a corruption investigation and having his home raided by the FBI.Michigan has a 15.2 percent unionization of all workers while North Carolina is 4.0 percent.Want more? Showbiz Cheat Sheet, which pulls no punches, said this about No. 2 ranked Michigan on their list of most corrupt states : “Michigan ranked worst (50th) in accountability for all three branches of government. It’s a genuine cesspool, brought to you proudly by Governor Rick Snyder.” In Snyder’s defense, well, he has a Democratic legislature. So both sides are at fault.Thus I leave it to you. Do you wish to live in a heavily unionized state with high levels of corruption; or in North Carolina.				
laptop	phone	Battery of phones last around 5 hours or straight of using, cheap phone batteries cost around 2–3 or if the non-cheap phone is running so many apps. Battery savers on phones makes the phone run like 5 hours +Laptops battery functions differently because they have bigger parts and a bigger screen to run power on and they last around 2–6 hours of usage depending on how you are using them if you’re opening apps that consumes battery or if you have battery saver on etc.Gaming laptops have stronger batteries that last 8 hours straight depending on the power usage of apps or games on laptopPC uses around $10–25 usd electricity per week depending on how much power does the GPU, CPU or motherboard of your PC is using up. Also your screen.				
missouri	virginia	Missouri: Everyone says "the arch" because that's all anyone can remember about Missouri. However, the Plaza in Kansas City is really something to see. It's one of the first outdoor shopping areas in the country, modeled after Seville, Spain, with many beautiful fountains, sculptures and architectural features. Virginia:Blue Ridge Parkway http://en.wikipedia.org/wiki/Blu...Another road as "one place", but this parkway is a stretching reach of vistas and little towns that is maintained by the National Park Service. Delightful day (or two) on the eastern edge of the Appalachians.				
dartmouth	harvard	If cost is a concern and Dartmouth is significantly cheaper than HYP then go to Dartmouth. If you don’t care about prestige, good weather, renowned professors and ambitious peers, then consider Dartmouth. Dartmouth is more differentiable from Harvard than from Yale and Princeton. Dartmouth is more focused on undergrads than Harvard if that matters to you.				
cuda	opencl	I have to agree with Eren Golge. OpenCL while conceptually more powerful and flexible (any GPU, heterogeneity, etc) is just harder (IMHO)  to learn and write fast code in. CUDA already has half a dozen good books, a larger community, lots of samples and examples, the NSight framework for debugging and analysis... It's just easier to get started with (unless you went and bought and ATI GPU in which case you're out of options). I also think that CUDA has more job prospects				
direct3d	opengl	OpenGL was a little bit slower than Direct3D around me in 1997~2000. Most game developers in Korea was needed to write best performing code for slow computers, so Direct3D was the best choice. At first glance, Direct3D was more complex than OpenGL, but Direct3D allowed app developers to directly access 3D resources (mesh and texture buffer). Another reason is that there were many Direct3D resources for graphics techniques. Microsoft, Nvidia and ATI has released many beautiful techniques and samples. AFAIK, finely refined API for newer technologies such as programmable graphics pipeline aka. shader programming has been introduced earlier by Direct3D than OpenGL. Game programmers has been always hungry for new and cool technologies, thus the choice was clear.				
google	intel	Paul Buchheit is interviewed in a chapter of "Founders at Work: Stories of Startups' Early Days", http://amzn.to/93eUFo  Founders at Work is a great book if you are interested in startups stories.The reasons Paul Buchheit gave for taking a paycut to join Google was that working at Google seemed more fun than working at Intel.  I remember him mentioning that Google seemed pretty doomed at the time he joined.  His manager at Intel told him "You can have a startup within Intel." but he left for Google because it would not have been the same.				
potato	steak	Well, well, well . . . this is a bit of an unfair competition, don't you think?When they share a plate, whereas the steak is the main course and the mashed potato is there as the side dish, I'd say steak is better. No contest here. In that specific occassion, I want to consume a medium-rare delicacy, with just a bit of sweet-sour-y bits of softly-baked potato. Steak is obviously much, much far better than potato.But, when I'm at home, just back from my long commute from office, and I'm hungry-but-not-that-hungry, I'd grab my favorite potato chips from the table, throw myself into the bed, open my laptop and browse the net, and munch some chips using my favorite chopsticks. On this occassion, potato chips is the best way to go.So, there you go. Steak and potato are two, different kinds of soldiers, fighting different kinds of war. Two different bullets, serving different purposes. Two different professions, performing different jobs.Two different superheroes, battling different kinds of situations.				
hulu	youtube	It all depends on what you want from a live TV service.YouTube TV seems to have a better overall sports package, but Hulu TV also comes with a “free” subscription to the traditional Hulu service.You can easily compare lineups of both services, and even get free trials for both so you can have some hands-on time before committing to one service or another.Better still, neither service requires you to sign a contract. You can try out one or the other for a few months to see if it really works for you. If not, swap over to another to run with for awhile.				
leica	nikon	The Leica, and this is true of all mirrorless cameras, benefits from mechanical simplicity, hence lighter weight, and bringing the lens closer to the focal plane of the shutter, impossible with a mirror in the road of it, permits simpler lens design, especially physically smaller lenses, for the same f stop, in turn permitting Leica to attain extraordinarily high manufacturing standards. A physically small lens permits higher sophistication and higher manufacturing standards. Leica lenses have always been their strength. Nikon, on the other hand, makes cameras that are of excellent quality, and a lot cheaper, although not of the absolute quality of Leica. Leica, though, does hold its value much better. Nikon lenses are excellent, and at long and very short focal lengths, far more versatile. Do they have the eyeball cutting sharpness of (some) Leica lenses, or the bokeh? Nearly. Are they more use for wildlife and sports photography? You bet! Which is why you see wildlife and sports photographers cheerfully humping around heavy gear with lenses like howitzers. Wedding photographers like the machine gun like speed of Nikon’s (and Canon’s, for which all these comments are generally true) which permits them to discard dozens of pictures that were not right. I know one who uses Canon, and borrows my Leica with a 28mm lens for its unobtrusiveness, and quietness. His comment is that he throws away half of the SLR’s voluminous output, retaining what is really good, and he uses nearly all of the Leica output, because of the thought that went into the image before he pressed the button. Bottom line, in skilled hands, while they produce different work, both produce excellent work. Another consideration is extreme environments. I have lived and worked from the Arctic to the equator, from the middle of the ocean, to the centre of the Australian desert. For reliability, lack of dependence on batteries, mechanical simplicity, and superb, rugged manufacture, I would take neither a modern Leica, or Nikon. I would carry a clockwork M3 Leica, and film. This is still the worlds best ever rig, if reliability in conditions deadly to electronics is a major consideration.				
michigan	virginia	It is now with 58,110 sq miles(excluding water area)of land to Virginia's 42,774 sq miles!But orginally Virginia was bigger with 66,852 sq miles, once the biggest state east of the Mississippi,but in 1861 unionist in Northwestern part of Virginia voted to break away and 2 years later on June 20,1863 the state of West Virginia was admitted to the Union,leaving Virginia 24,078 sq miles smaller!This old USA map above shows Virginia in its original size, oh yeah Michigan didn't even exist then, I guess they don't call Virginia “Old Dominion” for nothing!				
iphone	laptop	I phone is better than laptops in every department because mobile phone is a wireless device and with this, we can talk with anyone at any time in the world with phone and we can’t do this with laptop that’s why phone is better than laptop and I phone x announced with the i phone 8 and I phone 8 plus by apple on September 2017 with the hexacore system on chip, An improved system and graphics performance, Wireless charging, upgraded camera. The I phone x got a 5.8-inch screen nearly the size of small tablets but in some task email and web browsing Enough. and we know that the storage of the mobile phone won’t match the laptop but you can store files in dropbox and google drive too. But issues are inevitable and can drop us at any time. To keep your device always working so you need experts for this. Our technicians will give you the best and good I phone x repair in Dubai. we give you 24x7 customer support. In the following issue, we can help you. screen replacement and repair, data recovery, water damage repair, overheating issue, I phone charging port repair. You can feel free to contact and visit us at any time.				
buick	cadillac	Buick is for the elderly. It's comfortable and seems to have enough for the older driver. Cadillac is for the 30-45 somewhat wealthy American who loves comfort and "style". Also it seems the african american community has an infatuation with the brand.				
hewlett-packard	ibm	IBM invests way more in innovation, patent development and "blue sky" thinking. A good recent example of this is the Watson supercomputer. HP has been sidetracked with the EDS acquisition and merging of two very different cultures whereas IBM acquisitions are very quickly blue-rinsed and staff assimilated into IBM's culture. IBM management in countries outside of the US also have a lot more autonomy than at HP where the MD is largely a figurehead.				
hewlett-packard	intel	Intel is a chip maker. They make a variety of integrated circuits (chips) but are famous for the processor chip that are in most PCs. IBM is a company focused on Cloud and Cognitive computing. They sell exclusively to business and do not sell to the consumer market. They used to be a chip maker but sold that business to Global Foundaries several years ago.				
bmw	honda	My constraints in buying a Honda or BMW are: -Price -Maintenance Expenses -Gas Mileage If you don’t have a limited budget but don’t want to invest a lot, choose Honda - they are one of the most dependable car brands on the market today. With more spec, and some useful extra tech, the BMW is a key player at the entry point of the luxury car market.				
haskell	java	The two languages present entirely different ways of programming (OOP vs FP). Java’s ecosystem is much larger and richer. Java is much more versatile. So it rather depends on the type of application you’re writing. Haskell compiles to native code, while Java runs on a byte-code virtual machine. If raw execution speed is important to you, then the answer is yes.				
msi	nvidia	Nvidia is a GPU chip designer, while MSI is a graphics card manufacturer. MSI also makes other products like motherboards, laptops, PCs and peripherals. Nvidia only makes the founder’s edition or ‘reference’ model of a GPU. Then, companies like MSI and Zotac take that GPU chip, add their own heatsink, fans, and maybe even make the chip itself a little different, and then sell it. These are called aftermarket cards.				
honda	nissan	Honda’a -Known for being extremely reliable aside from some transmission issues that I believe have been corrected for some time now Nissan’s - Known to be reliable and that’s pretty well as much as you can say positive and truthful being they’ve had so many issues with they’re 2.5 engines and the transmissions they put in several of they’re trucks & SUVs that had a problem getting coolant into the fluid.				
nokia	siemens	There was a progression.There was Nokia to start with (I worked for them).I got a loaf of bread and a new mobile, a nokia.Nokia did a joint venture with Siemens (a strong and reliable company, which was an able partner for the then troubled Nokia). For employees, the JV was very positive. I got another loaf of bread and another new mobile.In time though the global scene became very competitive.NSN though held its own but to stay viable, was brought back by Nokia and became Nokia Solutions Networks. They saved money by maintaining the NSN brand and just changed the acronym.After a while NSN became Nokia again, the business having gone through a a full cycle, but much stronger as a result of the all the changes.I left NSN (Nokia Siemens Networks) in 2012.				
javascript	python	Python has a lot going for it, including the fact that it is almost ubiquitous, has innumerable libraries and massive communities and these are all things that Javascript also has. I think much of the hate toward Javascript (reflected in another answer here) stems from the fact that Javascript, if you look at its history, was cobbled together very quickly to meet an immediate need. Much has changed, over the years though, due to standardization of ECMAscript. Javascript has some quirks, but I am sure so does Python. However, the thing that has always put me off Python is the way indents is used to structure code (delimit groups of statements and blocks). While it obviously does not bother millions of programmers, it bothers me. The thing about using indents to form blocks is that it is intended to make the code easy to read by humans, which it does well. However, a computer can really mangle your code because it does not know whether your intent was, e.g. to include a whole block inside an if statement or not. So you cannot leave the formatting or analyzing of Python code to a program because it can genuinely mess things up. Javascript, granted, has more tedious syntax, but by forcing the programmer to use curly braces around blocks, there is no question about what code belongs to a block. But Javascript has another thing going for it, which is the way the runtime manages execution of code in an asynchronous manner. The asynchronous abilities of Javascript lead to some hair-raising code, but it has allowed people to write some of the most responsive server applications. (Python has some libraries too to deal with asynchronous execution of code without blocking, but it is not a core part of the language, at least the last time I checked).				
java	lisp	Java is also a great choice. It is an object-oriented programming language that focuses on providing all the high-level features needed to work on AI projects, it's portable, and it offers in-built garbage collection. The Java community is also a plus point as there will be someone to help you with your queries and problems. Java is also a good choice as it offers an easy way to code algorithms, and AI is full of algorithms, be they search algorithms, natural language processing algorithms or neural networks. Not to mention that Java also allows for scalability, which is a must-have feature for AI projects. Lisp fares well in the AI field because of its excellent prototyping capabilities and its support for symbolic expressions. It's a powerful programming language and is used in major AI projects, such as Macsyma, DART, and CYC. The Lisp language is mostly used in the Machine Learning/ ILP sub-field because of its usability and symbolic structure. Peter Norvig, the famous computer scientist who works extensively in the AI field, and also the writer of the famous AI book, “Artificial Intelligence: A modern approach,” explains why Lisp is one of the top programming languages for AI development.				
ford	nissan	My opinion is both are poor quality and Ford may be better, Nissan transmissions fail early and so do expensive poorly designed Catalytic converter manifolds, buy a Kia or Hyundai first, they give 100k mile warranties for a reason…. They can afford to, 100k warranty on Ford Nissan or Chrysler would Bankrupt them in less than 5 years				
ds	ps2	I would say go with the PS2 version of Dragon Quest V. I bought it for the DS and my copy basically blacks out and becomes unresponsive during a mandatory floor transition about halfway through the game.				
nissan	renault	Since 1999 Nissan and Renault have a working alliance. Nissan owns shares of Renault and Renault owns shares of Nissan (see below for exact details). The purpose of the alliance is to share research and development costs and use the results to build better and cheaper cars. Daimler is also taking part in this alliance with a smaller share. You can find some small diesel engines in Renault, Nissan and Mercedes Benz cars, for example.				
ibm	microsoft	IBM is a joke. It used to be a pioneer in many things long back but not now. The company is losing profits and getting on the path to bankruptcy. None of its products are doing well. They are only surviving because of the service industry. Microsoft on the other hand is an amazing company worth working for. They have such diverse products and portfolio that there is no scope of it going down. They have cloud, os, applications in all segments, what not. They will continue to rise as an amazing product company. Please don't compare Microsoft with IBM.. You can compare Microsoft with Google or Amazon.				
chrysler	toyota	Toyota has been on the top of the reliability lists for many years, Chrysler products typically occupy the lower regions of the same lists.				
oracle	postgresql	The up sides: You get an amazing software ecosystem and a lot of choices as to how you support and use it. It’s completely immune to over-deployment, so you can use it in ways that Oracle basically disallows. If you want to ship one for each node where something is deployed, you don’t need to get in touch with someone about the cost because it’s zero. Its bundled with most operating systems and easy to install on all the other common ones. You get truly excellent support both from the community and from consultancies to suit your need. Bugs are frequently fixed within 24 hours of the first report.мThe down side is that there’s not a gigantic and untouchable entity to blame if something ever goes wrong. This is actually an important difference to a certain type of manager.				
beer	champagne	Hi, the difference between all the alcoholic beverages is due to the raw material used and the process involved in making it. It is a vary vast topic and all the details cannot be given here but in a layman language following are the definations:Beer : Main ingredient is malt (Barley, wheat etc). Beer making process is known as brewing and the most common process involves fermentation of malted Barley.Champagne : It is a type of sparkling wine which comes from the Champagne district of France it involves secondary fermentation of wine to create Carbonation.				
bmw	ford	There is no true benefit of having expensive cars because at the end of the day it’s just a car. And cars are utilized for travelling from one place to another People usually but BMW’S OR FORD cars just to show that they are not poor and they have money Even though you want to buy a BMW because its your dream car. And you really love a BMW. You can buy, but buy it for your satisfaction but not for the purpose of show.				
itunes	youtube	Youtube accepts most videos with most sound qualities. Music distributors require a minimum .wav usually and people can download them in multiple sound formats, so you cannot really give a general answer.				
ibm	intel	Intel is a chip maker. They make a variety of integrated circuits (chips) but are famous for the processor chip that are in most PCs. IBM is a company focused on Cloud and Cognitive computing. They sell exclusively to business and do not sell to the consumer market. They used to be a chip maker but sold that business to Global Foundaries several years ago.				
ferrari	renault	Renault are the best of the rest, but they've not had a good season so far. Their engine works 'better' for their works team, but it's down on power when you compare them with a Ferrari or Mercedes. So much so that the Honda had better results sometimes. They're still bringing in updates which should hopefully improve their performance. Their engine as such is 'reliable' but not fast				
java	ruby	If you don’t have any preference, I’d say Java. There are a lot more jobs. However, you should learn the language you are more passionate about. If you want to work at a Ruby shop, learn Ruby. If you want to work at a Java shop, learn Java. One benefit of learning Java over Ruby is that Java opens up more doors for you. There are multiple JVM languages and many companies choose another JVM language over Java. I used to be a Java developer, but I’m now a Scala, which is a JVM language, developer. If you have a decent understanding of Java and JVM, it’s easier to learn another JVM language. Actually, Java is inevitable if you are writing in one of the JVM languages. You need to know Java at least a little bit. Speaking of JVM languages, check out JRuby				
chrysler	ford					
georgia	oregon					
carolina	pennsylvania					
bluetooth	usb					
audi	lexus					
concrete	metal					
stone	timber					
motorcycle	truck					
carolina	georgia					
bmw	ferrari					
lumber	plywood					
concrete	plastic					
bread	soup					
michigan	pennsylvania					
beer	milk					
ds	ps3					
football	tennis					
golf	hockey					
metal	stone					
michigan	missouri					
